timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;Latency;IdleTime;Connect
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-19;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-19;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;2;TCP Sampler Binary;200;OK;Thread Group 1-19;text;TRUE;;34;0;2;2;2;0;0
1,52082E+12;3;TCP Sampler Text;200;OK;Thread Group 1-22;text;TRUE;;81;0;1;1;3;0;1
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-22;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-22;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-22;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-21;text;TRUE;;81;0;1;1;1;0;1
1,52082E+12;3;TCP Sampler Binary;200;OK;Thread Group 1-21;text;TRUE;;34;0;2;2;3;0;0
1,52082E+12;6;TCP Sampler Text;200;OK;Thread Group 1-21;text;TRUE;;81;0;2;2;6;0;1
1,52082E+12;7;TCP Sampler Text;200;OK;Thread Group 1-24;text;TRUE;;81;0;2;2;7;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-21;text;TRUE;;34;0;2;2;1;0;0
1,52082E+12;2;TCP Sampler Binary;200;OK;Thread Group 1-24;text;TRUE;;34;0;1;1;1;0;1
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-24;text;TRUE;;81;0;1;1;1;0;1
1,52082E+12;3;TCP Sampler Binary;200;OK;Thread Group 1-24;text;TRUE;;34;0;1;1;2;0;2
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-23;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;7;TCP Sampler Binary;200;OK;Thread Group 1-23;text;TRUE;;34;0;2;2;6;0;1
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-26;text;TRUE;;81;0;2;2;1;0;0
1,52082E+12;4;TCP Sampler Text;200;OK;Thread Group 1-23;text;TRUE;;81;0;2;2;4;0;0
1,52082E+12;2;TCP Sampler Binary;200;OK;Thread Group 1-26;text;TRUE;;34;0;2;2;2;0;1
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-26;text;TRUE;;81;0;2;2;1;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-23;text;TRUE;;34;0;2;2;1;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-26;text;TRUE;;34;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-25;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-25;text;TRUE;;34;0;1;1;1;0;1
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-25;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-25;text;TRUE;;34;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-28;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-28;text;TRUE;;34;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-28;text;TRUE;;81;0;1;1;1;0;1
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-28;text;TRUE;;34;0;1;1;1;0;0
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-27;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-27;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-27;text;TRUE;;81;0;1;1;1;0;1
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-27;text;TRUE;;34;0;1;1;1;0;0
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-30;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-30;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-30;text;TRUE;;81;0;1;1;1;0;1
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-30;text;TRUE;;34;0;1;1;1;0;0
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-29;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-29;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-29;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-29;text;TRUE;;34;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-32;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-32;text;TRUE;;34;0;1;1;1;0;0
