timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1520816239316,2,TCP Sampler Binary,200,OK,Thread Group 1-29,text,true,,34,0,1,1,2,0,0
1520816239344,1,TCP Sampler Text,200,OK,Thread Group 1-32,text,true,,81,0,1,1,1,0,1
1520816239346,0,TCP Sampler Binary,200,OK,Thread Group 1-32,text,true,,34,0,1,1,0,0,0
1520816239347,0,TCP Sampler Text,200,OK,Thread Group 1-32,text,true,,81,0,1,1,0,0,0
1520816239347,1,TCP Sampler Binary,200,OK,Thread Group 1-32,text,true,,34,0,1,1,1,0,0
1520816239350,1,TCP Sampler Text,200,OK,Thread Group 1-31,text,true,,81,0,1,1,1,0,1
1520816239352,1,TCP Sampler Binary,200,OK,Thread Group 1-31,text,true,,34,0,1,1,1,0,0
1520816239353,1,TCP Sampler Text,200,OK,Thread Group 1-31,text,true,,81,0,1,1,1,0,0
1520816239354,1,TCP Sampler Binary,200,OK,Thread Group 1-31,text,true,,34,0,1,1,1,0,0
1520816239385,0,TCP Sampler Text,200,OK,Thread Group 1-34,text,true,,81,0,1,1,0,0,0
1520816239385,1,TCP Sampler Binary,200,OK,Thread Group 1-34,text,true,,34,0,1,1,1,0,1
1520816239386,1,TCP Sampler Text,200,OK,Thread Group 1-34,text,true,,81,0,1,1,1,0,0
1520816239389,1,TCP Sampler Text,200,OK,Thread Group 1-33,text,true,,81,0,2,2,1,0,0
1520816239387,4,TCP Sampler Binary,200,OK,Thread Group 1-34,text,true,,34,0,2,2,4,0,0
1520816239390,3,TCP Sampler Binary,200,OK,Thread Group 1-33,text,true,,34,0,1,1,3,0,1
1520816239393,1,TCP Sampler Text,200,OK,Thread Group 1-33,text,true,,81,0,1,1,1,0,0
1520816239394,1,TCP Sampler Binary,200,OK,Thread Group 1-33,text,true,,34,0,1,1,1,0,0
1520816239427,1,TCP Sampler Text,200,OK,Thread Group 1-35,text,true,,81,0,1,1,1,0,1
1520816239429,0,TCP Sampler Binary,200,OK,Thread Group 1-35,text,true,,34,0,1,1,0,0,0
1520816239429,1,TCP Sampler Text,200,OK,Thread Group 1-35,text,true,,81,0,1,1,1,0,0
1520816239430,1,TCP Sampler Binary,200,OK,Thread Group 1-35,text,true,,34,0,1,1,1,0,0
